id,episodeNumber,name,overview,stillPath,season_id
413871,15,The Haunting,"Case File #604-215

Hotel-owner Clifford Ashe calls in the Office of Scientific Investigation and Research to investigate the haunting of the Ashe Plaza Hotel.",/ApCK8aCk4GLsfQsJ8gT47Xkt39U.jpg,19818
413866,16,The Night of the Setting Sun,"Case File #938-216

A dealer of rare animals breaks into an abandoned factory with an accomplice, who afterwards is pulled back into the complex by some unseen presence.",,19818
413872,17,The Labyrinth,"Case File #309-217

When a city worker is killed by a wave of light and sound, the Office of Scientific Investigation and Research is called in to investigate.",/4WbTGx8YNqD3zAJqkq1c0xbHU2C.jpg,19818
413864,18,Pentimento,"Case File #721-219

When a horrific murder takes place, the Office of Scientific Investigation and Research gets a call to come to a gallery where they find a body strung from the ceiling in the back room, his clothing shredded and his eyes ground into their sockets.",,19818
413863,19,Frozen Faith,"Case File #721-219

The Office of Scientific Investigation and Research investigates a suburban home in which the living room has become an icy chamber.",,19818
413865,20,Map to the Stars,"Case File #420-202

Case Manager Matt Praeger flies to Halifax to bail out Michael Kelly, who has been arrested for being drunk and disorderly.",/oF3UmDUi2AjQxNdidMtMVSR7Sh1.jpg,19818
413873,21,The Endangered,"Case File #104-723

When a huge beast charges out of the woods and rips man's limb, a local police calls in the Office of Scientific Investigation and Research to identify the attacker.",/fZtdujgCFlUFzlvEPMSfvTc5DOT.jpg,19818
413874,22,The Egress (1),"Case File #102-964

Ray Donahue and Peter Axon fan out through a secret research facility searching for Axon's friend Dr. Leon Schraft, a colleague from Axon's MIT days.",/jO7dPW0S4d320iRDm8GxezsTrWx.jpg,19818
413789,1,Jaunt (2),"Case File #898750

As the third season begins, physicist Peter Axon is the only remaining member of the Office of Scientific Investigation and Research team. Dr. Anton Hendricks is apparently dead, having disappeared into a mysterious apportation device known as the Arch, case manager Matt Praeger has tendered his resignation after differences with the O.S.I.R.'s Director of Operations Frank Elsinger and senior data analyst Lindsay Donner has left the team after running afoul of Praeger and revealing confidential information.

Axon and Curtis Rollins, the case manager assigned to the Arch case, take their investigation to a remote area of northern Quebec after an RCMP officer finds a woman wandering alone in the sub-tundra. It turns out the woman had vanished into the Arch and then re-appeared 2,000 miles away.

Lindsay Donner and Matt Praeger rejoin the team to recover Hendricks from the Arch.",,19815
413787,2,Comings and Goings (3),"Case File #751718

Following a memorial service for Dr. Anton Hendricks the Office of Scientific Investigation and Research team members receive an anonymous phone call informing them that Hendricks is at a nearby hospital unconscious and on a ventilator.",,19815
413788,3,Heartland,"Case File #898777

When a forest area turns into a bone-dry wasteland virtually overnight, a government agriculture official turns to the Office of Scientific Investigation and Research for help.",,19815
413791,4,The Kiss,"Case File #145345

The Office of Scientific Investigation and Research is called into action when the mutilated corpse of a police detective who gunned down an escaped convict is found in a dumpster.",,19815
413790,5,Absolution,"Case File #569-977

The Office of Scientific Investigation and Research case manager Matt Praeger is institutionalized after a case goes tragically wrong. Working undercover as an arms dealer in order to gain access to a teenager with ESP Praeger gets caught in the middle of a double cross and apparently fires the bullet that kills the youth.",,19815
413797,6,All Hallows Eve,"Case File #659-311

The Office of Scientific Investigation and Research case manager Matt Praeger, security co-ordinator Ray Donahue, chief science analyst Peter Axon and senior data analyst Lindsay Donner visit the scene of a grisly, pre-Halloween murder of two college students who died after having their faces torn off.",,19815
413798,7,Palimpsest,"Case File #600-001

The Office of Scientific Investigation and Research investigates after the body of an elderly woman is found in the basement of a soon-to-be demolished apartment building.",,19815
413801,8,Return,"Case File #965-789

Dr. Anton Hendricks' wife has recently returned from a mysterious apportation device called the Arch, into which she vanished 12 years ago. Hendricks has become increasingly suspicious that she is not the Catherine he knew.",,19815
413800,9,Harlequin,"Case File #828-456

The Office of Scientific Investigation and Research investigates the unusual death of a large South American rodent called a capybara at the Windsor Animal Hospice.",,19815
413793,10,Little People,"Case File #790-002

Matt Praeger's daughter, Dana, is sleeping over at the country home of her friend, Vanessa, when the girls hear a strange noise coming from the bedroom of Vanessa's adopted brother. The Office of Scientific Investigation and Research team arrives at the house to conduct an """"unofficial"""" investigation.",,19815
413792,11,The Winding Cloth,"Case File #340-872

Archaeologist and former lover of Lindsay Donner finds a 13th century burial shroud inside an ancient Druid coffin. At his request, Donner and the Office of Scientific Investigation and Research team join him in London to verify the authenticity of the """"winding cloth"""" and identify the man buried in it.",,19815
413794,12,Chango,"Case File #500-208

A senior data analyst of the Office of Scientific Investigation and Research dies of an apparent heart attack at a Cuban-style neighborhood party. The rabbi who's conducting the funeral suddenly hears scratching sounds coming from coffin, opens the lid and finds out the man is alive.",,19815
413795,13,Solitary Confinement,"Case File #226-051

The Office of Scientific Investigation and Research senior data analyst Lindsay Donner and pathologist Claire Davison are called to the Newgate Correctional Facility after an inmate dies mysteriously while in solitary confinement.",,19815
413799,14,Valentine,"Case File #443-987

Alone on Valentine's Day, Lindsay Donner visits a neighborhood after-hours club, where she catches the attention of the bartender. Despite the attraction Donner leaves and is called back to the vicinity the following morning when a body is found in the alley.",,19815
413796,15,Old Wounds,"Case File #392-101

Tessler Industries, a video-game giant, is testing one of its new virtual-reality war games at the Office of Scientific Investigation and Research Central Lab. When a woman is knocked to the floor with a very real head wound, Elsinger calls for the O.S.I.R. team to investigate.",,19815
413803,16,The Observer Effect,"Case File #222-989

The Office of Scientific Investigation and Research investigates after a UFO is sighted in the woods near the private community of Poplar Glen.",,19815
413802,17,School of Thought,"Case File #333-016

The Office of Scientific Investigation and Research team investigates after an auto shop teacher at Royalton Custodial School is crushed against a wall by a car. The """"accident"""" could be the work of a student with telekinetic ability.",,19815
413807,18,Y2K,"Case File #009-873

Two computer programmers trying to develop a solution to the Y2K problem enter a sealed lab and begin work. Later, they go into convulsions and, with blood pouring from their eyes and ears, fall to the ground dead. The Office of Scientific Investigation and Research team arrives at the lab to investigate.",,19815
413805,19,The Tribunal,"Case File #899-997

The Office of Scientific Investigation and Research is transporting a young woman who's had an alien encounter, when their van is engulfed in a bright light from a UFO, temporarily blinding the investigator, and the woman disappears.",,19815
413804,20,John Doe,"Case File #098-509

Peter Axon and Frank Elsinger run tests on an electromagnetic field (EMF) laser cannon in the lab at Tessler Industries to destroy a missile guidance system. After the experiment fails when the laser device overheats, a janitor resets the cannon and destroys the missile guidance system.",,19815
413806,21,Forever and a Day (1),"Case File #298-321

Psychic healer has just successfully restored the sight of a blind woman when he is interrupted by the Office of Scientific Investigation and Research agents and taken to the central lab to test the man's healing powers.",,19815
413808,22,Forever and a Day (2),"Case File #298-321

Peter Axon is working on a secret project for the Office of Scientific Investigation and Research head Frank Elsinger that seems to have special and very personal significance for Elsinger, who assigns case manager Curtis Rollins to provide security for Axon as he finishes the project, which involves mapping out an anonymous individual's genetic code.",,19815
413831,1,Shocking,"Case File # unknown

Struck by lightning, a woman must release the electricity through sex in order to survive.",,19817
413839,2,Sacrifices,"Case File # unknown

The O.S.I.R. investigates satanic cult activity on a college campus.",,19817
413833,3,"Happy Birthday, Matt Praeger","Case File # unknown

Matt inadvertently enters an alternate dimension as a contestant on a game show where he must re-examine his life.",,19817
413837,4,Soul Survivor,"Case File # unknown

The O.S.I.R. investigates a plane crash and its survivors, who have been in a sort of limbo since their disappearance 10 years ago.",,19817
413841,5,883,"Case File # unknown

A doctor's mission to colonize a new world forces Matt to make a decision about his future.",,19817
413835,6,Once Upon a Time in the West,"Case File # unknown

An old man following three Old West outlaws is actually Axon 30 years in the future, warning his younger self against inventing time-travel.",,19817
413834,7,Body and Soul,"Case File # unknown

The team's investigation of a woman's precognition of her own death leads to a shocking discovery.",,19817
413838,8,Temple of Light,"Case File # unknown

A spiritual entity is blamed for an outbreak of murders at a Hollywood retreat.",,19817
413840,9,Inertia,"Case File # unknown

Axon must race against time to save the life of an alien grounded in a meteor crash.",,19817
413832,10,Nocturnal Cabal,"Case File # unknown

Donner and Stone are caught in a sinister plot when they investigate a rave club overrun by zombies.",,19817
413836,11,'Til Death Do Us Part,"Case File # unknown

A journalist's relationship with a Death Row inmate causes a rare haunting.",,19817
413844,12,Tyler/Tim,"Case File # unknown

An autistic boy develops psychokinetic abilities while mourning the death of his twin brother.",,19817
413845,13,Super Sargasso Sea,"Case File # unknown

Mysterious sky-falls may be the result of the Super Sargasso Sea theory.",,19817
413843,14,Persistence of Vision,"Case File # unknown

A ghost-like image in a photograph might be the link between a serial killer and a real-life angel.",,19817
413842,15,GeoCore,"Case File # unknown

Oil drilling in an ancient tribal burial ground unleashes a demon killer.",,19817
413851,16,Gone Fishing,"Case File # unknown

Peter's old friend lures him into the wilderness seeking retribution for past deeds.",,19817
413852,17,Chiaroscuro,"Case File # unknown

An angry spirit torments a group of artists in an old church.",,19817
413846,18,Regeneration,"Connor Doyle, the team's case manager in the first season comes back from the dead, but this time his intentions are not all good.",,19817
413847,19,Wendigo,"Case File # unknown

During a search for three missing operatives, the O.S.I.R. uncovers a gruesome situation, cannibalism.",,19817
413848,20,Elevator,"Case File # unknown

During an investigation, Donner, Stone and Davison are trapped in an elevator.",,19817
413850,21,Force Majeure,"Case File # unknown

Lindsay and Peter are under cover as a married couple to investigate aberrant behavior among community residents.",,19817
413849,22,Stone Dream,"Case File # unknown

Mia Stone experiences precognitive dreams and hallucinations during an investigation.",,19817
1269291,1,Prelude to War,"The surrender at Reims ended the major phase of the European Theater of WWII.  The film dissolves from the surrender to Hitler in his early years of power, follows the rise of Nazism through the Munich Pact, the attack on Poland, the fall of France, and the Battle of Britain.",,85018
1269292,2,America's Unpreparedness,The draft law of 1940 is passed and American men are inducted into the Army.  Large-scale maneuvers are held in 1941.  Pearl Harbor is bombed and Franklin Roosevelt asks Congress for a declaration of war.,,85018
1269293,3,America Goes to War,"President Roosevelt lectures Americans on their conduct.  Churchill visits the U.S.  American troops are deployed in England, and Eisenhower gets command of the European Theater of Operations.",,85018
1269294,4,Platform for Invasion,"Americans arrive in Britain, try to get along with British civilians, and are made ready physically and mentally to fight the Germans.  The Eighth Air Force begins its bombing offensive, and the decision is made to invade French North Africa.",,85018
1269296,5,Africa: Our First Offensive,"The troops of Operation Torch come from the U.S. and Britain.  U.S. industry is shown going to full war production.  Equipment is shown being loaded up for transport to North Africa, and the landings are made successfully.",,85018
1269297,6,The Campaign,"Eisenhower has to deal with keeping the French in North Africa from causing trouble in the American rear, while at the same time advancing into Tunisia to destroy the Afrika Korps.  The Casablanca Conference is shown.",,85018
1269298,7,Rommel Routed,"Eisenhower describes how the Allies squeezed Rommel's forces in Tunisia.  The Afrika Korps attacks to the Kasserine Pass but is pushed back thanks to Patton.  Allied air power helps win the day, the U.S. and British 8th armies meet, and Tunis falls.",,85018
1269299,8,Sicily: Operation Husky,"The decision is made at Casablanca to invade Sicily.  Pantelleria is bombed and surrenders.  The invasion convoys come after an airborne drop, and after a major storm.  The landings are made and counterattacks weathered.  Sicily is conquered by August 17th, 1943.",,85018
1269300,9,Assault on Italy,"General Montgomery attacks Italy across the Strait of Messina.  A landing is made at Salerno to coincide with Italy's surrender, after Italy's fleet surrenders at Malta.  The Germans resist the Salerno landing strongly.  After 7 days the Allies manage to push back the enemy and link up with British forces coming from the south.  FDR, Churchill and Chiang Kai-Shek meet in Cairo.",,85018
1269301,10,Rise and Fall of a Dictator,"On July 25th, 1943, Benito Mussolini is ousted from power.  We then flashback to his rise to power, including the Fascist march on Rome in November, 1922.  In 1936 Ethiopia is invaded.  The Axis Pact is proclaimed in 1938, followed by the invasion of Albania in 1939.  In 1940, Italy gets into the Second World War, and invaded Greece and Egypt, only to be defeated.  After Mussolini's ouster, the Germans occupy the country and rescue him from captivity.  Rome is liberated in June, 1944, and atrocities by the Germans are uncovered.  Mussolini is executed in April, 1945.",,85018
1269302,11,The G.I: Hero of the War,"The Italian Campaign was termed by most G.I.'s as the toughest campaign in the European Theater.  A G.I., now in a veteran's hospital, reminisces over scenes of the Italian Campaign. on the elements which made it such a tough fight.",,85018
1269313,12,Victory in Italy,"Eisenhower tours the Italian Front in December, 1943.  The terrain and weather make life difficult for Allied troops.  Pontoon bridges collapse in the raging rivers.  Eisenhower leaves for Tunisia to plan the Anzio campaign.  The landing is made in January, 1944.   The Germans attack and put the Anzio landing in peril, but the Allies hold on.  After nearly six months of battle, the breakout is made and Rome is liberated.  Eisenhower is sent to London to prepare for the Normandy invasion.",,85018
1269321,13,Preparation for Invasion,"Eisenhower works with the Allied Joint Chiefs of Staff to plan the invasion of France and beyond.  The Ruhr is featured because of coal and industry.  German defenses are shown, including naval mines.  Reinforcements come from the U.S. and Canada, both ground and air units.  Allied maneuvers are shown.  The ""Mulberry"" harbors are assembled.  The air campaign against French railroads cuts off the beaches.  Eisenhower inspects the troops to boost morale and get the men to talk to him.  The ships are loaded for the Channel crossing.  A storm causes D-Day to move to June 6th.",,85018
1269328,14,D-Day,"Paratroops are dropped into France in the early hours of June 6th.  Forty-one hundred Allied ships bring the men and equipment across the Channel.  Gliders bring more firepower to the paratroops.  Allied warships duel with the German coastal guns.  American, British and Canadian troops make their landings against heavy German fire.  Three thousand Americans are killed, wounded or missing on Omaha Beach that day.  But the beachhead is secure and the Allied push inland.",,85018
1269333,15,Beachhead and Breakthrough,"Eisenhower inspects the landing beaches and we see the ""Mulberry"" harbors put in place along the Normandy beaches.  Airfields are built and supplies offloaded.  V-1 rockets attack London.  We see Germans build the V-2 rockets.  Storms wreck a Mulberry harbor and damage the other.  Cherbourg is taken, but is wrecked by the Germans.  The British and Canadians work to take Caen.  Operation Cobra is launched to break out of Normandy.",,85018
1269334,16,Liberation of Paris,"The German attack at Mortain is defeated with the help of Allied airpower.  The Allies cut off large German forces at the Falaise pocket.  One hundred thousand Germans are captured.  The Brittany Peninsula is cleared of the enemy.  Paris' capture in 1940 is recalled as well as its occupation.  The Resistance rises against the Germans as the Americans and Free French close in.  LeClerc's 2nd French Armored Division enters on August 24th, 1944. The U.S. 4th Division joins them to help clear out the Germans on the 25th.  A victory parade is held with De Gaulle in the lead.",,85018
1269335,17,Pursuit,"Operation Anvil-Dragoon lands in Southern France on August 15, 1944.  The troops land against light resistance which gets stronger as they move north.  The role of the Maquis is highlighted.  The Germans suffer heavy losses.  On September 11th, 1944, the link-up is made between the U.S. Third and Seventh Armies, making a continuous Allied front in France.  The Germans make their stand before the German border.  Operation Market Garden tries and fails to capture bridges  on the Northern Rhine.",,85018
1269336,18,The Battle of Supply,"The supply services strain to the utmost to supply the Allied advance.  Equipment was offloaded at the ""Mulberry"" harbor as well as at Cherbourg. Black troops are featured as drivers for the ""Red Ball Highways,"" which brought supplies to the Allied front.  These lines ran 700 miles.  The British take the port of Antwerp largely intact on September 4th.  The Germans still held the approaches to Antwerp, and the British and Canadians fight to clear the mouth of the Scheldt River so the port can be used.  By the end of November, 1944, Antwerp received supply ships.  Antwerp is hit with V-1 and V-2 rockets.",,85018
1269354,19,The Air War,"This film recounts the air offensive against Nazi Germany after the RAF had successfully repulsed the Luftwaffe in the Battle of Britain.  The first low-level bombing raid in Europe, the Ploesti raid of August, 1943, is shown in this installment, followed by a description of the ""round the clock"" bombing offensive, with the U.S. Eighth Air Force attacking Germany by day and RAF Bomber Command attacking at night.",,85018
1269362,20,The Battle of the Bulge,"The opening shows  the American capture of Strasbourg from the Germans, followed by the leave facilities for American servicemen.  Hitler is shown with General Jodl planning the Battle of the Bulge.  The German attack is a surprise blow, which the Allies turn back by pushing the enemy back to his starting point.",,85018
1269364,21,Crossing the Rhine,"The Allies cross the Rhine River into Germany in the early part of 1945.  The Canadians cross in February, followed by the Americans and British, with the Americans taking Cologne and crossing the river at Remagen.  Winston Churchill visits the front and crosses the river himself in a landing boat.",,85018
1269365,22,Overrunning Germany,"The Western Allies entrap a large part of the German Army in the Ruhr Pocket, and captures some 325,000 enemy soldiers.  The Americans and Russians meet at Torgau on the Elbe River.  The Russians take Berlin, and German forces surrender in Europe and Italy.  Eisenhower also inspects a concentration camp.",,85018
1269366,23,Victory's Aftermath,"This installment talks about the lesson learned, military and diplomatic, about coalition warfare.  It includes a reenactment of the Alamogordo atomic bomb test, as well as its use against Japan.",,85018
1269367,24,American Military Government,The post-war government of Germany is shown.  The U.S. in Cologne puts things in order.  The Potsdam Conference and Nuremberg War Crimes Trials are shown.,,85018
1269368,25,Russia,"Russian and American attitudes about fighting war are compared.  The Germans surrender to Zhukov, and Eisenhower goes to Moscow.  The Berlin Blockade is mentioned, and the UN founding conference is shown.",,85018
1269369,26,Review,"This final installment is a review of the whole series.  Highlights deal with the rise of Nazism, finishing with the Battle of Britain, FDR's speech asking for a declaration of war from Congress, the invasion of French North Africa, Sicily and Italy, the planning for the invasion of France, the landings in Normandy, the liberation of Paris, the Battle of the Bulge, crossing of the Rhine and the meeting with the Russians at the Elbe.",,85018
981924,1,The Grand Launch,Little wonders are all set to enthrall the judges with their spectacular performances. Meet the tiny superstars of this season.,/uITDQLUH3LQt85HQtZz5hbqgsyi.jpg,27825
981925,2,Tis the Season,Little stars welcome Christmas wholeheartedly with music and dramas! Don't miss the fun.,,27825
981926,3,Team Selection Round,Aspiring young artists showcase their talents in front of legendary singers. Tune in to find out the teams for this season.,,27825
981927,4,Team Selection Round,Hip Hop Adhi and Anbu Arivu Team join Super Singer Junior 8. Team selection continues and the contestants get selected to the Rowdy Baby and Don Dondhan Team.,,27825
981928,5,Adhi on the Show,Singers get excited for the selection round as Hip Hop Tamizha's Adhi blesses the show with his presence. Witness the incredible melodic and rock music.,,27825
981929,6,Episode 6,"Trichy Preliminary Auditions. Super Singer Junior 2 Fame Shreekanth opening the gates for the auditions to start. Anchors Bavna & Ma Ka Pa Anand introducing Preliminary Judges Ajeesh , Ragini Shree, Sreenivas & Prasanna",,27825
981930,7,Episode 7,Trichy Second Level Auditions. Anchors Ma Ka Pa Anand & Bavna introducing the Judges. Many young Talents showcase their singing prowess to S P Shylaja.,,27825
981931,8,Episode 8,Trichy Third Level Auditions. 130 Contestants are selected for this level. Pushpavanam Kuppusamy is entertaining the crowd by making them sing for the song he has composed. All three Main Judges are selecting the Contestants for the next level.,,27825
981932,9,Episode 9,Trichy Third Level Auditions. All three Main Judges are selecting the Contestants for the next level.,,27825
19377,1,Bath of Beans,"Vicky Pollard is in trouble with her teacher, while Emily Howard visits a pub and finds an admirer.",/xq4pSsxlzJ6FJp8YmF7U1cFF8Dz.jpg,1114
19378,2,Tallest Man,Daffyd is astounded to discover that someone else has bought his copy of Gay Times.,/ueWUjEFaIOb5gzuQGDasjyh4MrK.jpg,1114
19379,3,Hard-Boiled Egg Eating,"Lou and Andy visit the seaside, and there is a new member at Fat Fighters. ",/2W61twhauP8LCo9lDiddvlPz5id.jpg,1114
19381,4,Most Cigarettes in a Mouth,Dafydd is in denial at the hairdressers while Vicky appears in court.,/1st6i4R8fLahBng4HaWMetCjt6u.jpg,1114
19380,5,Biggest House of Cards,"Andy wants a snake, and unscrupulous hypnotist Kenny Craig has some videos for sale. ",/horg5DuWIt9p8wmyOMFLkSv72xG.jpg,1114
19382,6,Smallest Ant,"There is good news for Dennis, and Marjorie Dawes bumps into Paul while out shopping. ",/oURrgJ92lX8BWygxHWrMA8SNiAL.jpg,1114
19384,7,Largest Mince Pie,Vicky Pollard tells her social worker that she has swapped her baby for a Westlife CD. ,/buXl73BPvLRnyL7BUi0KrKB1Jts.jpg,1114
19383,8,Most People in a Mini,"Sebastian helps with an important visit from the Italian Prime Minister, and Vicky Pollard goes back to school.",/9xaeA6YmKJfdaPm0BkWindmnOR3.jpg,1114
19386,1,Episode 1,"Vicky Pollard is caught hiding mix n' match candy in her pants at a supermarket. Dafydd comes out to his parents, but his mother's reaction is not quite what he expects. Emily has a new companion, a novice transvestite with a moustache. Marjorie Dawes advises one of her Fat Fighters to ""waddle back to your seat"". At the local spa, Bubbles offers to pay her huge bills in an inappropriate manner. Maggie and Judy's stomachs turn on learning the jam at the village fete was made by a lesbian.",/68cgeP0oGcODSrcRhMaJxgsYYER.jpg,1115
19387,2,Episode 2,"Emily and Florence visit a bridal shop to try on some very lady-like wedding dresses, Harvey demands ""Bitty"" in a restaurant, Bubbles De Vere singes herself while evading capture, Andy sees off Lou's new girlfriend, Sebastian meets his match in Marvin the US President's political aide, Dafydd decides to start a gay stall at the village fÃªte, Vicky Pollard goes roller-skating in a pink string bikini, and Judy and Maggie are soon sick of Blake's 7 star Paul Darrow.",/ArNtmtEgk7nnD9Vd1RwgbfHO4O2.jpg,1115
19390,3,Episode 3,"Vicky makes a nuisance of herself on a bus, Lou takes Andy to the ice-rink, on their ladylike saunter through the park Emily and Florence encounter some boisterous boys playing football, and Dafydd goes to an audition for the Llandewi Breffi version of Hamlet. Meanwhile, Marjorie Dawes surprises everyone at Fat Fighters by being nice to the longsuffering Meera (although it's got nothing to do with Meera's lottery win, honest!).",/dS2minnwyYQRbZEYMV3kBrkON75.jpg,1115
19391,4,Episode 4,"Emily and Florence flounce off to the ballet, while Dr Lawrence takes Anne to the theater. Marjorie Dawes treats her Fat Fighters to a Scrooge-like Christmas dinner. Sebastian is shocked to hear that the Prime Minister's wife is pregnant. Lou offers to take Andy to church to do a reading - despite the fact that he wants to go dressed as the Baby Jesus, and the vicar gets an unexpected reaction when his parishioners try out his mince pies.",/gMIvgQGsfOnFbA64SXAfpPQqmvz.jpg,1115
19389,5,Episode 5,"Vicky Pollard tries to con her way into a Blazin' Squad gig. Daffyd is disgusted when barmaid Myfanwy marries her girlfriend Rhiannon. Lou and Andy go bowling, while Emily and Florence have a go at tennis. Kenny Craig has got himself a girlfriend; Harvey gets hungry when he and his fiancée meet their wedding caterer; and Dead Ringers star John Culshaw makes a guest appearance as Andrew Lloyd Webber.",/geiRHUARwwi83j7R1HzAVSQBfue.jpg,1115
19388,6,Episode 6,"Lou and Andy visit the seaside. Dafydd is back in the village after watching a rugby match. Vicky Pollard shows off her new black boyfriend. In a quiet English church, worshippers are startled to hear visiting Harlem preacher, the Reverend Jessie King urging them to get out of the ghetto. Meanwhile, Marjorie Dawes does her best to ruin a Fat Fighters' engagement party, and love-struck aide Sebastian behaves outrageously at the Prime Minister's election victory party.",/8XlMHBAHrVfwM3i0B1qLesEGXNy.jpg,1115
19369,1,Episode 1,"At Hill Grange Health Spa, Bubbles De Vere receives a shock when she bumps into her ex-husband, Roman De Vere, and his new wife, ex-Olympic gymnast Desiree, who are honeymooning at the Spa. On the Mike McShane estate in Bruise, Dudley receives delivery of his new bride, Ting Tong Macadangdang, loving chosen from his Thai Brides For You brochure. Meanwhile, Mrs. Emery's inability to control her bodily functions in the local supermarket results in a nasty wet patch in the frozen foods section.",/b1vaw5ITR3YS9yC3QZzZxlNlmgQ.jpg,1113
19373,2,Episode 2,"Andy tries his luck at a TV phone-in competition. Mrs. Emery visits the post office.

Vicky starts her new job working on an adult chat line. Dudley catches Ting-Tong doing something unlady-like in the toilet. After another fight with bubbles, Diseree loses more than her towel.

Linda assists with a course change for a female student with a slight facial hair problem. Majorie becomes jealous when her new boyfriend starts being friendly with Tanya. Daffyd introduces Myfanwy to his new... girlfriend? Mr. Mann is looking to buy a painting of a disappointed horse.

Don takes Pat to an Indian restaurant, where the food has an unusual effect on him. Maggie is recovering well from a kidney transplant, until she's given the name of the doner. Sebastian serenades the PM in the Houses of PaliamentAndy decides to make a trip along the River Thames slightly more interesting.",/zNmE1DzvX0f38rnqfcxmxI4lRGY.jpg,1113
19372,3,Episode 3,"A trip to the Hill Grange Health Spa sees Roman getting a little more than he bargained for during a facial, when Bubbles takes his beauty treatment into her own rather ample hands. Down on the Mike McShane estate, it appears that Ting Tong has yet more secrets to divulge, much to Dudley's horror and exasperation. A weakness for women in green Lycra, however, gives Ting Tong the opportunity to persuade him to let her stay - just one more night.",/pKHx6wfhvCCdQsDLTRxuZ5jj4Dh.jpg,1113
19370,4,Episode 4,"A new resident arrives at the Mike McShane estate - Ting Tong's mother. Needless to say, Dudley's not too happy about the newest addition to the household, particularly when he learns that she's not planning to leave any time soon. Down on Larchwood Close, Neighborhood Watch leader Sid Pegg calls an urgent meeting following the arrival of a caravan in the area and, over at the Hill Grange Health Spa, Bubbles learns the reason why Roman left her for Desiree.",/kVxzokGerickyBCIDsYAKdVznlL.jpg,1113
19371,5,Episode 5,"In Little Fumble, Sir Norman Fry has some explaining to do, following an incident with a glace cherry. Over in Sponge Bob Square Pants, Carol Beer is going through Sun Seekers in-house insurance policies. Vicky Pollard is displaying her woeful child-minding skills in her new career as a babysitter. Sid Pegg is up in arms about the defacing of the Larchwood Close street sign. And, in Mr. Mann's fancy dress shop, Mr. Mann is trying on a post-Mary Whitehouse Experience David Baddiel costume.",/8nVNoxdNw8SimzAmNmTENCmkzVY.jpg,1113
19376,6,Episode 6,"Dafydd has to decide whether to remain the only gay in the village, or leave to join the other gays in London. Florence has to decide whether or not to hang up her crinolines. And Carol's computer has to decide whether or not to say no to a customer hoping to go on a round-the-world cruise. Elsewhere, Marjorie learns that sorry really is the hardest word; Mrs. Emery visits her local GP complaining of knee trouble; and Linda's students are revolting. If the truth be told, she couldn't agree more..",/oQTT4Fgve0qdaW9Et2OOQ3zY4UQ.jpg,1113
4645299,1,Best Friend,,,21115
436227,2,Supermarket Abductor,,,21115
436226,3,Dr. Lips: Prescription for Death,,,21115
436229,4,"Sailing, Sailing",,,21115
436201,5,Frat Rats,,,21115
436231,6,Pillow Pyro,,,21115
436236,7,Three in a Hole: Buried Alive,,,21115
436239,8,Wrong Man,,,21115
436240,9,Biting Postal Worker,,,21115
436242,10,Mall Murders,,,21115
436286,11,Family Betrayal,,,21115
436246,12,Linda Sobek Murder,,,21115
436255,13,Mystery of King Tut,,,21115
436287,14,"Sex, Drugs & Rock and Roll?",,,21115
436257,15,Case of the Rubik's Cube,,,21115
436259,16,Mother's Day Murder,,,21115
436262,17,Evil Soul,,,21115
436265,18,West Hills Bandits,,,21115
436206,19,For the Love of a Baywatch Babe,,,21115
436267,20,Husband Kills; Wife Confesses,,,21115
436269,21,Face From Bones,,,21115
436271,22,Teenage Prostitutes,,,21115
436275,23,Stripping Down Chippendales,,,21115
436276,24,Vegas Dancer Stalked,,,21115
436211,25,Closet Killer,,,21115
436277,26,Holtsinger Gunslinger,,,21115
436213,27,Scoutmaster Kills Wife,,,21115
436214,28,Sleepwalking Defense,,,21115
436283,29,Leisurely Leisure,,,21115
436217,30,Romeo Ramon,,,21115
436209,31,Bittaker Murders,,,21115
436220,32,Daddy's Little Girl,,,21115
436219,33,Greedy Grandsons,,,21115
436221,34,Love Gone Wrong,,,21115
436228,35,Deadly Delivery,,,21115
436230,36,The Wrong Hit,,,21115
436234,37,Valentine Murders,,,21115
436232,38,Vampire Cult Killers,,,21115
436282,39,The Burning of Crosses,,,21115
436198,40,War on Drugs,,,21115
953676,41,Baby `Napping,,,21115
436237,42,Tequila Sunset,,,21115
436280,43,Armored Car Murders,,,21115
436243,44,Make-Up Murder,,,21115
436244,45,An Eye for an Eye,,,21115
436207,46,Buried in the Backyard,,,21115
436208,47,Angel of Death,,,21115
436247,48,Cheerleader Murder,,,21115
436281,49,Attack by Pretense,,,21115
436248,50,Hricko Case,,,21115
436284,51,Drug Doctors,,,21115
436251,52,The Hit From Jail,,,21115
436256,53,Mako,,,21115
436258,54,The Perfect Couple,,,21115
436260,55,Tumbe,,,21115
436263,56,Unusual Voice,,,21115
436279,59,Armando Garcia,,,21115
436205,60,Bank Robbers in Love,,,21115
436270,61,Cowboy Criminal,,,21115
436200,62,Family Dishonor,,,21115
436272,63,Lords of Chaos,,,21115
436273,64,The Grim Reaper,,,21115
436274,65,Operation Hotwheels,,,21115
436204,66,Overseas Ransom,,,21115
436210,67,Chaney Case,,,21115
436278,68,Phillips' Fiery Flames,,,21115
436245,69,Hot Shots,,,21115
436212,70,Nasty Bandits,,,21115
436216,71,Girl Gang Leader,,,21115
436215,72,Tractor Trailer Kidnapping,,,21115
